timestamps,PPG1,PPG2,PPG3,Secondary Timestamp (Base),Secondary Timestamp (Remainder)
1741750540.038,31833.000,25184.000,36.000,93959.125,-0.001
1741750540.038,31900.000,25188.000,30.000,93959.125,-0.001
1741750540.038,31900.000,25155.000,33.000,93959.125,-0.001
1741750540.038,31936.000,25179.000,31.000,93959.125,-0.001
1741750540.128,31875.000,25166.000,26.000,93959.211,0.003
1741750540.128,31982.000,25179.000,37.000,93959.211,0.003
1741750540.128,31901.000,25132.000,26.000,93959.211,0.003
1741750540.128,31893.000,25158.000,53.000,93959.211,0.003
1741750540.128,31930.000,25118.000,29.000,93959.211,0.003
1741750540.128,31886.000,25126.000,52.000,93959.211,0.003
1741750540.219,31898.000,25155.000,37.000,93959.305,-0.000
1741750540.219,31898.000,25122.000,28.000,93959.305,-0.000
1741750540.219,31890.000,25151.000,78.000,93959.305,-0.000
1741750540.219,31865.000,25148.000,30.000,93959.305,-0.000
1741750540.219,31895.000,25171.000,37.000,93959.305,-0.000
1741750540.219,31902.000,25138.000,46.000,93959.305,-0.000
1741750540.324,31903.000,25178.000,27.000,93959.406,0.003
1741750540.324,31894.000,25166.000,24.000,93959.406,0.003
1741750540.324,31933.000,25148.000,24.000,93959.406,0.003
1741750540.324,31893.000,25187.000,25.000,93959.406,0.003
1741750540.324,31889.000,25138.000,30.000,93959.406,0.003
1741750540.324,31972.000,25069.000,28.000,93959.406,0.003
1741750540.413,31915.000,25146.000,47.000,93959.500,-0.001
1741750540.413,31953.000,25147.000,25.000,93959.500,-0.001
1741750540.413,31909.000,25133.000,44.000,93959.500,-0.001
1741750540.413,31926.000,25139.000,79.000,93959.500,-0.001
1741750540.413,31859.000,25151.000,27.000,93959.500,-0.001
1741750540.413,31908.000,25127.000,35.000,93959.500,-0.001
1741750540.503,31895.000,25151.000,28.000,93959.586,0.003
1741750540.503,31905.000,25207.000,33.000,93959.586,0.003
1741750540.503,31898.000,25141.000,71.000,93959.586,0.003
1741750540.503,31823.000,25155.000,56.000,93959.586,0.003
1741750540.503,31899.000,25173.000,42.000,93959.586,0.003
1741750540.503,31900.000,25152.000,25.000,93959.586,0.003
1741750540.594,31933.000,25170.000,32.000,93959.680,0.000
1741750540.594,31894.000,25174.000,22.000,93959.680,0.000
1741750540.594,31944.000,25148.000,29.000,93959.680,0.000
1741750540.594,31917.000,25049.000,34.000,93959.680,0.000
1741750540.594,31865.000,25136.000,32.000,93959.680,0.000
1741750540.594,31948.000,25148.000,33.000,93959.680,0.000
1741750540.698,31937.000,25130.000,32.000,93959.781,0.002
1741750540.698,31900.000,25147.000,53.000,93959.781,0.003
1741750540.698,31851.000,25123.000,32.000,93959.781,0.003
1741750540.698,31896.000,25156.000,82.000,93959.781,0.003
1741750540.698,31861.000,25146.000,35.000,93959.781,0.003
1741750540.698,31893.000,25191.000,55.000,93959.781,0.003
1741750540.789,31879.000,25132.000,51.000,93959.875,-0.000
1741750540.789,31861.000,25176.000,28.000,93959.875,-0.000
1741750540.789,31901.000,25175.000,27.000,93959.875,-0.000
1741750540.789,31900.000,25177.000,37.000,93959.875,-0.000
1741750540.789,31904.000,25179.000,26.000,93959.875,-0.000
1741750540.789,31895.000,25147.000,24.000,93959.875,-0.000
1741750540.879,31973.000,25151.000,22.000,93959.961,0.004
1741750540.879,31892.000,25155.000,43.000,93959.961,0.004
1741750540.879,31903.000,25141.000,51.000,93959.961,0.004
1741750540.879,31937.000,25132.000,57.000,93959.961,0.004
1741750540.879,31886.000,25145.000,71.000,93959.961,0.004
1741750540.879,31853.000,25144.000,23.000,93959.961,0.004
1741750540.983,31899.000,25141.000,41.000,93960.070,-0.002
1741750540.983,31936.000,25142.000,77.000,93960.070,-0.002
1741750540.983,31828.000,25175.000,28.000,93960.070,-0.002
1741750540.983,31899.000,25167.000,33.000,93960.070,-0.002
1741750540.983,31849.000,25188.000,34.000,93960.070,-0.002
1741750540.983,31885.000,25204.000,30.000,93960.070,-0.002
1741750541.074,31931.000,25141.000,20.000,93960.156,0.003
1741750541.074,31935.000,25155.000,50.000,93960.156,0.003
1741750541.074,31898.000,25134.000,35.000,93960.156,0.003
1741750541.074,31886.000,25147.000,14.000,93960.156,0.003
1741750541.074,31930.000,25111.000,37.000,93960.156,0.003
1741750541.074,31896.000,25154.000,69.000,93960.156,0.003
1741750541.164,31937.000,25151.000,28.000,93960.250,-0.001
1741750541.164,31901.000,25124.000,33.000,93960.250,-0.001
1741750541.164,31916.000,25150.000,76.000,93960.250,-0.000
1741750541.164,31866.000,25150.000,34.000,93960.250,-0.000
1741750541.164,31896.000,25177.000,31.000,93960.250,-0.000
1741750541.164,31856.000,25155.000,70.000,93960.250,-0.000
1741750541.254,31906.000,25172.000,28.000,93960.336,0.003
1741750541.254,31891.000,25187.000,63.000,93960.336,0.003
1741750541.254,31897.000,25145.000,31.000,93960.336,0.003
1741750541.254,31888.000,25161.000,32.000,93960.336,0.003
1741750541.254,31907.000,25169.000,39.000,93960.336,0.003
1741750541.254,31930.000,25163.000,24.000,93960.336,0.003
1741750541.344,31891.000,25130.000,28.000,93960.430,-0.001
1741750541.344,31991.000,25149.000,43.000,93960.430,-0.001
1741750541.344,31899.000,25114.000,35.000,93960.430,-0.001
1741750541.344,31918.000,25151.000,58.000,93960.430,-0.001
1741750541.344,31942.000,25127.000,41.000,93960.430,-0.001
1741750541.344,31898.000,25096.000,63.000,93960.430,-0.001
1741750541.449,31903.000,25149.000,33.000,93960.531,0.003
1741750541.449,31915.000,25157.000,30.000,93960.531,0.003
1741750541.449,31906.000,25148.000,105.000,93960.531,0.003
1741750541.449,31828.000,25149.000,42.000,93960.531,0.003
1741750541.449,31903.000,25181.000,28.000,93960.531,0.003
1741750541.449,31899.000,25152.000,30.000,93960.531,0.003
1741750541.539,31885.000,25182.000,33.000,93960.625,-0.001
1741750541.539,31903.000,25141.000,26.000,93960.625,-0.001
1741750541.539,31938.000,25151.000,48.000,93960.625,-0.001
1741750541.539,31899.000,25176.000,35.000,93960.625,-0.001
1741750541.539,31900.000,25150.000,22.000,93960.625,-0.001
1741750541.539,31978.000,25155.000,33.000,93960.625,-0.000
1741750541.629,31909.000,25145.000,36.000,93960.711,0.004
1741750541.629,31934.000,25153.000,47.000,93960.711,0.004
1741750541.629,31922.000,25127.000,30.000,93960.711,0.004
1741750541.629,31897.000,25148.000,76.000,93960.711,0.004
1741750541.629,31861.000,25153.000,28.000,93960.711,0.004
1741750541.629,31902.000,25123.000,34.000,93960.711,0.004
1741750541.719,31886.000,25154.000,49.000,93960.805,-0.000
1741750541.719,31898.000,25194.000,32.000,93960.805,-0.000
1741750541.719,31892.000,25177.000,50.000,93960.805,-0.000
1741750541.719,31889.000,25150.000,54.000,93960.805,-0.000
1741750541.719,31898.000,25198.000,29.000,93960.805,-0.000
1741750541.719,31888.000,25152.000,23.000,93960.805,-0.000
1741750541.824,31918.000,25159.000,28.000,93960.906,0.003
1741750541.824,31886.000,25150.000,30.000,93960.906,0.003
1741750541.824,31926.000,25150.000,33.000,93960.906,0.003
1741750541.824,31926.000,25120.000,29.000,93960.906,0.003
1741750541.824,31893.000,25151.000,52.000,93960.906,0.003
1741750541.824,31966.000,25146.000,30.000,93960.906,0.003
1741750541.914,31890.000,25147.000,33.000,93961.000,-0.001
1741750541.914,31903.000,25178.000,75.000,93961.000,-0.001
1741750541.914,31846.000,25144.000,26.000,93961.000,-0.001
1741750541.914,31898.000,25149.000,75.000,93961.000,-0.001
1741750541.914,31828.000,25151.000,28.000,93961.000,-0.001
1741750541.914,31899.000,25201.000,32.000,93961.000,-0.001
1741750542.004,31903.000,25142.000,45.000,93961.086,0.004
1741750542.004,31892.000,25195.000,30.000,93961.086,0.004
1741750542.004,31895.000,25193.000,32.000,93961.086,0.004
1741750542.004,31901.000,25143.000,29.000,93961.086,0.004
1741750542.004,31903.000,25174.000,36.000,93961.086,0.004
1741750542.004,31900.000,25146.000,25.000,93961.086,0.004
1741750542.094,31960.000,25152.000,25.000,93961.180,-0.000
1741750542.094,31870.000,25129.000,27.000,93961.180,-0.000
1741750542.094,31897.000,25149.000,57.000,93961.180,-0.000
1741750542.094,31958.000,25135.000,34.000,93961.180,-0.000
1741750542.094,31901.000,25143.000,63.000,93961.180,-0.000
1741750542.094,31850.000,25148.000,32.000,93961.180,-0.000
1741750542.199,31899.000,25126.000,80.000,93961.281,0.003
1741750542.199,31905.000,25150.000,100.000,93961.281,0.003
1741750542.199,31802.000,25165.000,34.000,93961.281,0.003
1741750542.199,31903.000,25190.000,37.000,93961.281,0.003
1741750542.199,31909.000,25153.000,32.000,93961.281,0.003
1741750542.199,31893.000,25203.000,36.000,93961.281,0.003
1741750542.289,31895.000,25147.000,22.000,93961.375,-0.001
1741750542.289,31933.000,25151.000,40.000,93961.375,-0.001
1741750542.289,31896.000,25175.000,31.000,93961.375,-0.001
1741750542.289,31890.000,25148.000,24.000,93961.375,-0.001
1741750542.289,31939.000,25125.000,28.000,93961.375,-0.001
1741750542.289,31886.000,25125.000,30.000,93961.375,-0.001
1741750542.378,31927.000,25151.000,60.000,93961.461,0.003
1741750542.378,31936.000,25089.000,27.000,93961.461,0.003
1741750542.378,31897.000,25151.000,93.000,93961.461,0.003
1741750542.378,31865.000,25146.000,28.000,93961.461,0.003
1741750542.378,31888.000,25115.000,29.000,93961.461,0.003
1741750542.378,31896.000,25153.000,78.000,93961.461,0.003
1741750542.469,31897.000,25157.000,25.000,93961.555,-0.000
1741750542.469,31890.000,25151.000,45.000,93961.555,-0.000
1741750542.469,31868.000,25145.000,28.000,93961.555,-0.000
1741750542.469,31892.000,25204.000,29.000,93961.555,-0.000
1741750542.469,31901.000,25135.000,34.000,93961.555,-0.000
1741750542.469,31927.000,25178.000,29.000,93961.555,-0.000
1741750542.574,31895.000,25145.000,37.000,93961.656,0.003
1741750542.574,31928.000,25150.000,24.000,93961.656,0.003
1741750542.574,31914.000,25121.000,31.000,93961.656,0.003
1741750542.574,31894.000,25145.000,59.000,93961.656,0.003
1741750542.574,31961.000,25149.000,30.000,93961.656,0.003
1741750542.574,31897.000,25113.000,59.000,93961.656,0.003
1741750542.664,31923.000,25167.000,44.000,93961.750,-0.000
1741750542.664,31904.000,25128.000,33.000,93961.750,-0.000
1741750542.664,31862.000,25142.000,77.000,93961.750,-0.000
1741750542.664,31822.000,25152.000,31.000,93961.750,-0.000
1741750542.664,31901.000,25188.000,35.000,93961.750,-0.000
1741750542.664,31897.000,25151.000,44.000,93961.750,-0.000
1741750542.754,31838.000,25182.000,32.000,93961.836,0.003
1741750542.754,31898.000,25140.000,33.000,93961.836,0.003
1741750542.754,31897.000,25148.000,35.000,93961.836,0.003
1741750542.754,31915.000,25169.000,28.000,93961.836,0.003
1741750542.754,31893.000,25151.000,17.000,93961.836,0.003
1741750542.754,31977.000,25167.000,34.000,93961.836,0.003
1741750542.843,31900.000,25129.000,25.000,93961.930,-0.001
1741750542.843,31892.000,25148.000,77.000,93961.930,-0.001
1741750542.843,31978.000,25110.000,33.000,93961.930,-0.001
1741750542.843,31887.000,25149.000,67.000,93961.930,-0.001
1741750542.843,31864.000,25156.000,35.000,93961.930,-0.001
1741750542.843,31899.000,25126.000,27.000,93961.930,-0.001
1741750542.949,31878.000,25150.000,56.000,93962.031,0.003
1741750542.949,31804.000,25176.000,27.000,93962.031,0.003
1741750542.949,31889.000,25167.000,55.000,93962.031,0.003
1741750542.949,31900.000,25151.000,43.000,93962.031,0.003
1741750542.949,31897.000,25200.000,38.000,93962.031,0.003
1741750542.949,31895.000,25147.000,24.000,93962.031,0.003
1741750543.039,31926.000,25144.000,30.000,93962.125,-0.000
1741750543.039,31897.000,25159.000,36.000,93962.125,-0.000
1741750543.039,31913.000,25141.000,23.000,93962.125,-0.000
1741750543.039,31954.000,25129.000,24.000,93962.125,-0.000
1741750543.039,31896.000,25131.000,74.000,93962.125,-0.000
1741750543.039,31971.000,25149.000,31.000,93962.125,-0.000
1741750543.129,31889.000,25126.000,62.000,93962.211,0.003
1741750543.129,31915.000,25145.000,97.000,93962.211,0.003
1741750543.129,31861.000,25150.000,43.000,93962.211,0.003
1741750543.129,31895.000,25127.000,36.000,93962.211,0.003
1741750543.129,31858.000,25151.000,31.000,93962.211,0.003
1741750543.129,31878.000,25184.000,35.000,93962.211,0.003
1741750543.219,31904.000,25143.000,53.000,93962.305,-0.000
1741750543.219,31849.000,25152.000,42.000,93962.305,-0.000
1741750543.219,31899.000,25171.000,36.000,93962.305,-0.000
1741750543.219,31900.000,25148.000,33.000,93962.305,-0.000
1741750543.219,31921.000,25171.000,30.000,93962.305,-0.000
1741750543.219,31904.000,25164.000,29.000,93962.305,-0.000
1741750543.324,31883.000,25177.000,27.000,93962.406,0.003
1741750543.324,31898.000,25124.000,35.000,93962.406,0.003
1741750543.324,31896.000,25149.000,53.000,93962.406,0.003
1741750543.324,31958.000,25155.000,37.000,93962.406,0.003
1741750543.324,31905.000,25152.000,56.000,93962.406,0.003
1741750543.324,31838.000,25148.000,53.000,93962.406,0.003
1741750543.414,31933.000,25163.000,49.000,93962.500,-0.000
1741750543.414,31872.000,25142.000,88.000,93962.500,-0.000
1741750543.414,31800.000,25155.000,37.000,93962.500,-0.000
1741750543.414,31904.000,25192.000,28.000,93962.500,-0.000
1741750543.414,31887.000,25150.000,80.000,93962.500,-0.000
1741750543.414,31834.000,25188.000,21.000,93962.500,-0.000
1741750543.504,31890.000,25143.000,32.000,93962.586,0.003
1741750543.504,31951.000,25169.000,34.000,93962.586,0.003
1741750543.504,31901.000,25171.000,28.000,93962.586,0.003
1741750543.504,31909.000,25146.000,21.000,93962.586,0.003
1741750543.504,31954.000,25142.000,31.000,93962.586,0.003
1741750543.504,31896.000,25061.000,47.000,93962.586,0.003
1741750543.594,31902.000,25139.000,33.000,93962.680,-0.000
1741750543.594,31892.000,25134.000,23.000,93962.680,-0.000
1741750543.594,31899.000,25152.000,77.000,93962.680,-0.000
1741750543.594,31857.000,25151.000,26.000,93962.680,-0.000
1741750543.594,31894.000,25127.000,59.000,93962.680,-0.000
1741750543.594,31907.000,25136.000,87.000,93962.680,-0.000
1741750543.698,31875.000,25203.000,27.000,93962.781,0.003
1741750543.698,31885.000,25148.000,55.000,93962.781,0.003
1741750543.698,31852.000,25148.000,39.000,93962.781,0.003
1741750543.698,31899.000,25204.000,32.000,93962.781,0.003
1741750543.698,31904.000,25142.000,25.000,93962.781,0.003
1741750543.698,31897.000,25174.000,30.000,93962.781,0.003
1741750543.788,31873.000,25136.000,38.000,93962.875,-0.002
1741750543.788,31854.000,25192.000,29.000,93962.875,-0.001
1741750543.788,31925.000,25124.000,38.000,93962.875,-0.001
1741750543.788,31901.000,25148.000,39.000,93962.875,-0.001
1741750543.788,31962.000,25123.000,30.000,93962.875,-0.001
1741750543.788,31905.000,25107.000,47.000,93962.875,-0.001
1741750543.879,31903.000,25151.000,84.000,93962.961,0.003
1741750543.879,31908.000,25152.000,33.000,93962.961,0.003
1741750543.879,31899.000,25147.000,76.000,93962.961,0.003
1741750543.879,31881.000,25150.000,33.000,93962.961,0.003
1741750543.879,31905.000,25179.000,28.000,93962.961,0.003
1741750543.879,31890.000,25149.000,64.000,93962.961,0.004
1741750543.969,31840.000,25153.000,37.000,93963.055,-0.000
1741750543.969,31902.000,25146.000,32.000,93963.055,-0.000
1741750543.969,31902.000,25149.000,35.000,93963.055,-0.000
1741750543.969,31925.000,25175.000,29.000,93963.055,-0.000
1741750543.969,31893.000,25147.000,24.000,93963.055,-0.000
1741750543.969,31920.000,25153.000,32.000,93963.055,-0.000
1741750544.074,31890.000,25085.000,28.000,93963.156,0.003
1741750544.074,31887.000,25141.000,74.000,93963.156,0.003
1741750544.074,31965.000,25130.000,26.000,93963.156,0.003
1741750544.074,31890.000,25131.000,51.000,93963.156,0.003
1741750544.074,31851.000,25144.000,34.000,93963.156,0.003
1741750544.074,31904.000,25116.000,55.000,93963.156,0.003
1741750544.163,31891.000,25144.000,103.000,93963.250,-0.002
1741750544.163,31800.000,25154.000,21.000,93963.250,-0.002
1741750544.163,31891.000,25191.000,43.000,93963.250,-0.002
1741750544.163,31842.000,25140.000,39.000,93963.250,-0.002
1741750544.163,31858.000,25189.000,29.000,93963.250,-0.001
1741750544.163,31892.000,25144.000,34.000,93963.250,-0.001
1741750544.254,31910.000,25150.000,50.000,93963.336,0.003
1741750544.254,31911.000,25142.000,34.000,93963.336,0.004
1741750544.254,31880.000,25135.000,29.000,93963.336,0.004
1741750544.254,31950.000,25139.000,33.000,93963.336,0.004
1741750544.254,31903.000,25148.000,35.000,93963.336,0.004
1741750544.254,31909.000,25154.000,68.000,93963.336,0.004
1741750544.343,31901.000,25095.000,45.000,93963.430,-0.001
1741750544.343,31902.000,25143.000,93.000,93963.430,-0.001
1741750544.343,31863.000,25154.000,30.000,93963.430,-0.001
1741750544.343,31892.000,25143.000,33.000,93963.430,-0.001
1741750544.343,31892.000,25126.000,36.000,93963.430,-0.001
1741750544.343,31819.000,25206.000,33.000,93963.430,-0.001
1741750544.449,31901.000,25139.000,47.000,93963.531,0.003
1741750544.449,31838.000,25158.000,31.000,93963.531,0.003
1741750544.449,31906.000,25191.000,31.000,93963.531,0.003
1741750544.449,31896.000,25152.000,23.000,93963.531,0.003
1741750544.449,31914.000,25173.000,33.000,93963.531,0.003
1741750544.449,31901.000,25152.000,24.000,93963.531,0.003
1741750544.538,31922.000,25148.000,50.000,93963.625,-0.001
1741750544.538,31902.000,25108.000,28.000,93963.625,-0.001
1741750544.538,31895.000,25152.000,59.000,93963.625,-0.001
1741750544.538,31972.000,25152.000,34.000,93963.625,-0.001
1741750544.538,31895.000,25122.000,43.000,93963.625,-0.001
1741750544.538,31893.000,25151.000,103.000,93963.625,-0.001
1741750544.629,31916.000,25125.000,26.000,93963.711,0.003
1741750544.629,31888.000,25155.000,109.000,93963.711,0.003
1741750544.629,31814.000,25149.000,37.000,93963.711,0.003
1741750544.629,31896.000,25190.000,27.000,93963.711,0.003
1741750544.629,31889.000,25173.000,48.000,93963.711,0.003
1741750544.629,31840.000,25181.000,23.000,93963.711,0.003
1741750544.719,31890.000,25155.000,35.000,93963.805,-0.000
1741750544.719,31900.000,25144.000,34.000,93963.805,-0.000
1741750544.719,31899.000,25189.000,30.000,93963.805,-0.000
1741750544.719,31893.000,25145.000,22.000,93963.805,-0.000
1741750544.719,31970.000,25118.000,25.000,93963.805,-0.000
1741750544.719,31893.000,25122.000,43.000,93963.805,-0.000
1741750544.823,31912.000,25141.000,52.000,93963.906,0.003
1741750544.823,31923.000,25108.000,38.000,93963.906,0.003
1741750544.823,31904.000,25150.000,106.000,93963.906,0.003
1741750544.823,31851.000,25151.000,28.000,93963.906,0.003
1741750544.823,31896.000,25110.000,34.000,93963.906,0.003
1741750544.823,31900.000,25140.000,102.000,93963.906,0.003
1741750544.914,31824.000,25144.000,26.000,93964.000,-0.001
1741750544.914,31901.000,25144.000,50.000,93964.000,-0.001
1741750544.914,31858.000,25149.000,42.000,93964.000,-0.001
